title,price,currency,brand,category,source,link,image,search_query,page,in_stock,date_scraped
Sandisk Ultra Shift Clé Usb 3.0 128Gb Vitesse 100 Mb/s // DataTraveler Flash Drive,17500,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-ultra-shift-cle-usb-3.0-128gb-vitesse-100-mbs-datatraveler-flash-drive-63658967.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/985636/1.jpg?5246,cle usb,6,True,2026-05-03 11:29:44
TYPE-C lecteur de carte multifonction 5 en 1 stockage externe noir extensible pour clé mémoire USB 3.0 Mini lecteur de carte mémoire,6500,MAD,TYPE-C,USB Flash Drive,Jumia,https://www.jumia.ma/generic-type-c-lecteur-de-carte-multifonction-5-en-1-stockage-externe-noir-extensible-pour-cle-memoire-usb-3.0-mini-lecteur-de-carte-memoire-66543832.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/834566/1.jpg?8165,cle usb,6,True,2026-05-03 11:29:44
Eaget Clé USB -DataTraveler 50 - 2.0/3.0/3.1 -128 GB,29900,MAD,Eaget,USB Flash Drive,Jumia,https://www.jumia.ma/eaget-cle-usb-datatraveler-50-2.03.03.1-128-gb-64926218.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/262946/1.jpg?7105,cle usb,6,True,2026-05-03 11:29:44
Cle  DataTraveler USB 2.0 lecteur de mémoire flash haute vitesse 8G,30000,MAD,Cle,USB Flash Drive,Jumia,https://www.jumia.ma/cle-datatraveler-usb-2.0-lecteur-de-memoire-flash-haute-vitesse-8g-generic-mpg1534134.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/989636/1.jpg?9463,cle usb,6,True,2026-05-03 11:29:44
Mutex Pack Tiroir Caisse caisse automatique  avec 2 clés + Imprimante Ticket Thermique USB & SERIE,79900,MAD,Mutex,USB Flash Drive,Jumia,https://www.jumia.ma/mutex-pack-tiroir-caisse-caisse-automatique-avec-2-cles-imprimante-ticket-thermique-usb-serie-67628952.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/982676/1.jpg?3613,cle usb,6,True,2026-05-03 11:29:44
Kingston Clé USB - 64GB - USB Pour Stockage - 2.0/3.0/3.1 - DataTraveler 100 G3,15500,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-64gb-usb-pour-stockage-2.03.03.1-datatraveler-100-g3-kingston-mpg1533373.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/225785/1.jpg?3590,cle usb,6,True,2026-05-03 11:29:44
Toshiba TransMemory U401 - Clé USB - 64 GB - Stockage - USB,14399,MAD,Toshiba,USB Flash Drive,Jumia,https://www.jumia.ma/transmemory-u401-cle-usb-64-gb-stockage-usb-toshiba-mpg976236.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/086983/1.jpg?7531,cle usb,6,True,2026-05-03 11:29:44
Clé USB to TYPE-C 64GB SanDisk Ultra,18900,MAD,Clé,USB Flash Drive,Jumia,https://www.jumia.ma/generic-cle-usb-to-type-c-64gb-sandisk-ultra-65636184.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/163656/1.jpg?3105,cle usb,6,True,2026-05-03 11:29:44
Kingston USB Clé Originaux Kingston 64GB Pour Stockage,9800,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-usb-cle-originaux-kingston-64gb-pour-stockage-64634854.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/843646/1.jpg?3443,cle usb,6,True,2026-05-03 11:29:44
Lexar Clé usb 256 GB  JumpDrive S80  USB 3.1,44900,MAD,Lexar,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-256-gb-jumpdrive-s80-usb-3.1-lexar-mpg1339716.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/603894/1.jpg?6782,cle usb,6,True,2026-05-03 11:29:44
Kodak Cle usb 32GB Lecteur flash métal série K803 Ultra mince 3.1 haute vitesse et est capable de lire des vitesses de lecture de 100 Mo,15800,MAD,Kodak,USB Flash Drive,Jumia,https://www.jumia.ma/kodak-cle-usb-32gb-lecteur-flash-metal-serie-k803-ultra-mince-3.1-haute-vitesse-et-est-capable-de-lire-des-vitesses-de-lecture-de-100-mo-32504345.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/340523/1.jpg?7164,cle usb,6,True,2026-05-03 11:29:44
Sandisk Clé USB Cruzer Blade - 64GB - USB 2.0,10900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-cruzer-blade-64gb-usb-2.0-sandisk-mpg1460579.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/980416/1.jpg?4925,cle usb,6,True,2026-05-03 11:29:44
Petit Power Bank Portable Compact USB Type-C avec Porte-Clés,5900,MAD,Petit,USB Flash Drive,Jumia,https://www.jumia.ma/generic-petit-power-bank-portable-compact-usb-type-c-avec-porte-cles-67271057.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/017276/1.jpg?0235,cle usb,7,True,2026-05-03 11:29:49
Mini Allume-Cigare USB-C Portable – Porte-Clés Discret en Métal Argenté,9000,MAD,Mini,USB Flash Drive,Jumia,https://www.jumia.ma/generic-mini-allume-cigare-usb-c-portable-porte-cles-discret-en-metal-argente-67058339.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/385076/1.jpg?1726,cle usb,7,True,2026-05-03 11:29:49
Mini Enregistreur Vocal HD Portable 8Go - Dictaphone Audio - Clé USB Enregistreur Numérique 8Go,33900,MAD,Mini,USB Flash Drive,Jumia,https://www.jumia.ma/generic-mini-enregistreur-vocal-hd-portable-8go-dictaphone-audio-cle-usb-enregistreur-numerique-8go-66309348.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/390366/1.jpg?7098,cle usb,7,True,2026-05-03 11:29:49
KIOXIA TransMemory Clé Usb 64Gb Flash Drive // Usb 2.0 DataTraveler U202,12000,MAD,KIOXIA,USB Flash Drive,Jumia,https://www.jumia.ma/kioxia-transmemory-cle-usb-64gb-flash-drive-usb-2.0-datatraveler-u202-44991746.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/719944/1.jpg?2347,cle usb,7,True,2026-05-03 11:29:49
Toshiba Clé USB Toshiba - TransMemory Flash Drive - Couleur Blanche - 32GB,8900,MAD,Toshiba,USB Flash Drive,Jumia,https://www.jumia.ma/toshiba-cle-usb-toshiba-transmemory-flash-drive-couleur-blanche-32gb-24574621.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/647542/1.jpg?2197,cle usb,7,True,2026-05-03 11:29:49
Toshiba 64GB U364 Transmemory USB 3.0 Flash Drive TransMemory U364 - Clé USB - 64 Go - USB 3.0,9900,MAD,Toshiba,USB Flash Drive,Jumia,https://www.jumia.ma/toshiba-64gb-u364-transmemory-usb-3.0-flash-drive-transmemory-u364-cle-usb-64-go-usb-3.0-67527430.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/472576/1.jpg?3286,cle usb,7,True,2026-05-03 11:29:49
"Boîte cadenas à empreintes digitales, antivol, étanche, USB, Portable, intelligent, numérique, D3C9, verrouillage de sécurité sans clé, chargement",14800,MAD,Boîte,USB Flash Drive,Jumia,https://www.jumia.ma/generic-boite-cadenas-a-empreintes-digitales-antivol-etanche-usb-portable-intelligent-numerique-d3c9-verrouillage-de-securite-sans-cle-chargement-67242588.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/524276/1.jpg?8599,cle usb,7,True,2026-05-03 11:29:49
Sandisk Clé Usb Type-C 32Gb Usb 3.1 Dual Drive 150Mb/s OTG Pour Smartphone PC Mac,14900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-cle-usb-type-c-32gb-usb-3.1-dual-drive-150mbs-otg-pour-smartphone-pc-mac-63371561.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/517336/1.jpg?1146,cle usb,7,True,2026-05-03 11:29:49
"Sandisk Clé Otg USB 2.0 Ultra Type-C 16GB  Double USB 3.1à Double Connectique Transférez facilement des fichiers entre smartphones, tablettes et ordinateurs",18200,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-cle-otg-usb-2.0-ultra-type-c-16gb-double-usb-3.1a-double-connectique-transferez-facilement-des-fichiers-entre-smartphones-tablettes-et-ordinateurs-22776761.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/767722/1.jpg?2075,cle usb,7,True,2026-05-03 11:29:49
Sandisk Clé USB 32GB OTG Dual Drive USB 3.0/micro-USB 150Mo/s (PC/android),13400,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-32gb-otg-dual-drive-usb-3.0micro-usb-150mos-pcandroid-sandisk-mpg68913.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/810293/1.jpg?5891,cle usb,7,True,2026-05-03 11:29:49
Clé USB en métal 64GB personnalisé et cadeau pour amis,6900,MAD,Clé,USB Flash Drive,Jumia,https://www.jumia.ma/generic-cle-usb-en-metal-64gb-personnalise-et-cadeau-pour-amis-67689712.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/798676/1.jpg?6637,cle usb,7,True,2026-05-03 11:29:49
Toshiba Clé USB Originale U202 16Gb flash USB TransMemory,7500,MAD,Toshiba,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-originale-u202-16gb-flash-usb-transmemory-toshiba-mpg15208.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/131672/1.jpg?9047,cle usb,7,True,2026-05-03 11:29:49
"Sandisk 3.0 32GB – clé USB 100% d'origine de couleur noire, mini flash disque",29900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-3.0-32gb-cle-usb-100-dorigine-de-couleur-noire-mini-flash-disque-51488471.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/488415/1.jpg?2039,cle usb,7,True,2026-05-03 11:29:49
Kingston Clé Usb  kingston - 16Go,6900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-cle-usb-kingston-16go-25706097.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/060752/1.jpg?0726,cle usb,7,True,2026-05-03 11:29:49
Kingston Clé USB DataTraveler SE9 2.0 64GB,9900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-datatraveler-se9-2.0-64gb-kingston-mpg58579.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/982122/1.jpg?2649,cle usb,7,True,2026-05-03 11:29:49
"hiksemi Clé USB OTG Dual Slim Type-C, 32 Go",12900,MAD,hiksemi,USB Flash Drive,Jumia,https://www.jumia.ma/hiksemi-cle-usb-otg-dual-slim-type-c-32-go-67167189.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/176176/1.jpg?1018,cle usb,7,True,2026-05-03 11:29:49
Sandisk Clé Usb Type-C 128Gb Usb 3.1 Dual Drive 150Mb/s OTG Pour Smartphone PC Mac,24900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-cle-usb-type-c-128gb-usb-3.1-dual-drive-150mbs-otg-pour-smartphone-pc-mac-63371655.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/617336/1.jpg?4859,cle usb,7,True,2026-05-03 11:29:49
Kingston - clé USB - KINGSTON 32 GB,9900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-kingston-32-gb-kingston-mpg77993.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/004072/1.jpg?9208,cle usb,7,True,2026-05-03 11:29:49
"Sandisk Ultra Shift Clé USB 32GB USB 3.0 100 mo/s,Ultra rapide",15900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/ultra-shift-cle-usb-32gb-usb-3.0-100-mosultra-rapide-sandisk-mpg1361294.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/642725/1.jpg?2249,cle usb,7,True,2026-05-03 11:29:49
Kingston Data Traveler 50 - Clé USB 16GB,6900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/data-traveler-50-cle-usb-16gb-kingston-mpg86999.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/599742/1.jpg?5273,cle usb,7,True,2026-05-03 11:29:49
"Hp EliteBook 830 G5 – 14” – Core i5 8ème Gén – 8GB RAM – 256GB SSD – QWERTY + Cartable, Clé USB 16GB (Remis à neuf)",289900,MAD,Hp,USB Flash Drive,Jumia,https://www.jumia.ma/elitebook-g5-830-i5-8eme-ram-8-go-256go-ssd-cadeau-cartable-et-cle-16-go-14-fhd-clavier-qwerty-remis-a-neuf-hp-mpg1478062.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/490456/1.jpg?2479,cle usb,7,True,2026-05-03 11:29:49
Eaget Clé Usb 3.0 capacité 128Gb Vitesse 150 Mb/s // DataTraveler Flash Drive,19900,MAD,Eaget,USB Flash Drive,Jumia,https://www.jumia.ma/eaget-cle-usb-3.0-capacite-128gb-vitesse-150-mbs-datatraveler-flash-drive-65823662.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/632856/1.jpg?6438,cle usb,7,True,2026-05-03 11:29:49
"Kingston DataTraveler 50 clé USB 3.1/3.0/2.0 - (110MB/s Read, 15MB/s Write) 32GB",9900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/datatraveler-50-cle-usb-3.13.02.0-110mbs-read-15mbs-write-32gb-kingston-mpg40375.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/542282/1.jpg?7155,cle usb,8,True,2026-05-03 11:29:55
Kingston cle USB 3.0 Flash Disk 64 Go,8900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-cle-usb-3.0-flash-disk-64-go-64117982.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/971146/1.jpg?6675,cle usb,8,True,2026-05-03 11:29:55
Clé USB Enregistreur Numérique Espion,27900,MAD,Clé,USB Flash Drive,Jumia,https://www.jumia.ma/generic-cle-usb-enregistreur-numerique-espion-65897395.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/379856/1.jpg?3806,cle usb,8,True,2026-05-03 11:29:55
KIOXIA TransMemory U202 - Clé USB - 128 GB - Stockage - USB 2.0,15900,MAD,KIOXIA,USB Flash Drive,Jumia,https://www.jumia.ma/transmemory-u202-cle-usb-128-gb-stockage-usb-2.0-kioxia-mpg1267471.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/838724/1.jpg?1130,cle usb,8,True,2026-05-03 11:29:55
KIOXIA TransMemory U366 Clé USB 32 GB Stockage USB 3.2 Gen 1 Métal,7900,MAD,KIOXIA,USB Flash Drive,Jumia,https://www.jumia.ma/kioxia-transmemory-u366-cle-usb-32-gb-stockage-usb-3.2-gen-1-metal-61364842.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/846316/1.jpg?4425,cle usb,8,True,2026-05-03 11:29:55
"Sandisk DUAL DRIVE m3.0 flash drive for android smartphones, clé USB SDDD3-032G-G46 32GB",18900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-dual-drive-m3.0-flash-drive-for-android-smartphones-cle-usb-sddd3-032g-g46-32gb-62835176.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/153826/1.jpg?7481,cle usb,8,True,2026-05-03 11:29:55
"Sandisk Cle 64GB Lecteur Flash Usb 3.0 iXpand Mini- Drive Memory Stick pour iPhone, iPad",69900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/cle-64gb-lecteur-flash-usb-3.0-ixpand-mini-drive-memory-stick-pour-iphone-ipad-sandisk-mpg1501566.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/769414/1.jpg?5151,cle usb,8,True,2026-05-03 11:29:55
"Cadenas intelligent à empreinte digitale étanche USB – Sans clé, haute sécurité, pour casiers de sport, valises et portes 'couleur aléatoire'",14500,MAD,Cadenas,USB Flash Drive,Jumia,https://www.jumia.ma/generic-cadenas-intelligent-a-empreinte-digitale-etanche-usb-sans-cle-haute-securite-pour-casiers-de-sport-valises-et-portes-couleur-aleatoire-67275696.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/657276/1.jpg?8314,cle usb,8,True,2026-05-03 11:29:55
Besr Clé USB en métal 32GB personnalisé et cadeau pour amis,6900,MAD,Besr,USB Flash Drive,Jumia,https://www.jumia.ma/besr-cle-usb-en-metal-32gb-personnalise-et-cadeau-pour-amis-39511936.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/911593/1.jpg?9134,cle usb,8,True,2026-05-03 11:29:55
ZKTeco Pointeuse Biométrique ZKT K40 + Clé USB Cadeau offerte (Empreinte Carte rfid Code),169000,MAD,ZKTeco,USB Flash Drive,Jumia,https://www.jumia.ma/zkteco-pointeuse-biometrique-zkt-k40-cle-usb-cadeau-offerte-empreinte-carte-rfid-code-66584258.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/248566/1.jpg?1148,cle usb,8,True,2026-05-03 11:29:55
JASTER Clé USB OTG 64GB Haute Vitesse,14900,MAD,JASTER,USB Flash Drive,Jumia,https://www.jumia.ma/generic-jaster-cle-usb-otg-64gb-haute-vitesse-67618705.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/781676/1.jpg?8521,cle usb,8,True,2026-05-03 11:29:55
Biyetimi Clé USB en métal 64GB personnalisé et cadeau pour amis,7500,MAD,Biyetimi,USB Flash Drive,Jumia,https://www.jumia.ma/biyetimi-cle-usb-en-metal-64gb-personnalise-et-cadeau-pour-amis-37678368.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/387673/1.jpg?8169,cle usb,8,True,2026-05-03 11:29:55
ADATA Clé USB DashDrive UV128 - 32 GB USB 3.1 (AUV128-32G-RBE),9100,MAD,ADATA,USB Flash Drive,Jumia,https://www.jumia.ma/adata-cle-usb-dashdrive-uv128-32-gb-usb-3.1-auv128-32g-rbe-65137051.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/073156/1.jpg?6327,cle usb,8,True,2026-05-03 11:29:55
"Coffret Cadeau Bureau Prestige 5-en-1 Noir – Agenda, Stylo, Porte-Clés, Porte-Cartes et Clé USB",25000,MAD,Coffret,USB Flash Drive,Jumia,https://www.jumia.ma/generic-coffret-cadeau-bureau-prestige-5-en-1-noir-agenda-stylo-porte-cles-porte-cartes-et-cle-usb-67704611.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/640776/1.jpg?8569,cle usb,8,True,2026-05-03 11:29:55
Toshiba Clé USB TransMemory - 32GO,8699,MAD,Toshiba,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-transmemory-32go-toshiba-mpg62062.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/388622/1.jpg?7059,cle usb,8,True,2026-05-03 11:29:55
Clé USB 64 Go en Bois Style haute vitesse USB 2.0 Stockage Flash Memory,8000,MAD,Clé,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-64-go-en-bois-style-haute-vitesse-usb-2.0-stockage-flash-memory-generic-mpg1068039.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/543024/1.jpg?3204,cle usb,8,True,2026-05-03 11:29:55
"Verbatim Cle NANO USB 3.2 Store 'n' Stay 32 Go Store 'n' Stay Nano, USB 3.2, 32GB",15900,MAD,Verbatim,USB Flash Drive,Jumia,https://www.jumia.ma/verbatim-cle-nano-usb-3.2-store-n-stay-32-go-store-n-stay-nano-usb-3.2-32gb-65780700.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/708756/1.jpg?3864,cle usb,8,True,2026-05-03 11:29:55
Sandisk Dual Drive Otg 2x1 Clé Usb 3.1 et Type-C 32Gb Vitesse 150Mb/s PC Mac Smartphone,15900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-dual-drive-otg-2x1-cle-usb-3.1-et-type-c-32gb-vitesse-150mbs-pc-mac-smartphone-64153193.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/135146/1.jpg?6166,cle usb,8,True,2026-05-03 11:29:55
"Kingston Technology clé USB DataTraveler 100 G3 64GB, USB 3.0, pour des transferts haut débit",19900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-technology-cle-usb-datatraveler-100-g3-64gb-usb-3.0-pour-des-transferts-haut-debit-62828611.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/682826/1.jpg?0569,cle usb,8,True,2026-05-03 11:29:55
Kingston Clé USB DataTraveler Exodia USB Type-A 3.2 Gen1 - 64 Go (DTX/64GB),13000,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-cle-usb-datatraveler-exodia-usb-type-a-3.2-gen1-64-go-dtx64gb-67610776.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/701676/1.jpg?2185,cle usb,8,True,2026-05-03 11:29:55
"ADATA CLE USB METAL UV210 64Go Capacité 64 Go, Version USB 2.0",8900,MAD,ADATA,USB Flash Drive,Jumia,https://www.jumia.ma/adata-cle-usb-metal-uv210-64go-capacite-64-go-version-usb-2.0-65153784.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/735156/1.jpg?9024,cle usb,8,True,2026-05-03 11:29:55
ADATA Clé USB 2.0 AUV250 32 Go (AUV250-32G-RBK),10500,MAD,ADATA,USB Flash Drive,Jumia,https://www.jumia.ma/adata-cle-usb-2.0-auv250-32-go-auv250-32g-rbk-65136912.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/963156/1.jpg?5308,cle usb,8,True,2026-05-03 11:29:55
Sandisk Ultra Dual Clé USB Type-C avec des performances à haute vitesse 64GB,19999,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-ultra-dual-cle-usb-type-c-avec-des-performances-a-haute-vitesse-64gb-65289024.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/098256/1.jpg?8968,cle usb,8,True,2026-05-03 11:29:55
Kingston Clé USB 3.2 DataTraveler Exodia 64 Go,9600,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-cle-usb-3.2-datatraveler-exodia-64-go-65658152.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/185656/1.jpg?0568,cle usb,8,True,2026-05-03 11:29:55
Batterie de Secours Portable Porte-Clés Power Bank -,9100,MAD,Batterie,USB Flash Drive,Jumia,https://www.jumia.ma/batterie-de-secours-portable-porte-cles-power-bank-generic-mpg1494535.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/283646/1.jpg?2344,cle usb,8,True,2026-05-03 11:29:55
Sandisk Clé USB 3.1 Type-C à Double Connectique Ultra 32 Go,16300,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-3.1-type-c-a-double-connectique-ultra-32-go-sandisk-mpg940049.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/098314/1.jpg?3531,cle usb,8,True,2026-05-03 11:29:55
MICROCELL Flash Drive Clé USB U202 lecteur Flash Drive de 16GB,7800,MAD,MICROCELL,USB Flash Drive,Jumia,https://www.jumia.ma/microcell-flash-drive-cle-usb-u202-lecteur-flash-drive-de-16gb-64675212.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/257646/1.jpg?1748,cle usb,8,True,2026-05-03 11:29:55
"Sandisk ultra flair usb 3.0 flash drive 16GB SPEEDS UP TO 130MB/s** READ, Clé USB 16GB",11900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-ultra-flair-usb-3.0-flash-drive-16gb-speeds-up-to-130mbs-read-cle-usb-16gb-62835175.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/153826/1.jpg?7480,cle usb,9,True,2026-05-03 11:30:01
"Sandisk Clé Usb 64Gb Usb 3.1 Flash Drive, Vitesse 130 Mb/s, Ultra Fit DataTraveler 64go",19900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-cle-usb-64gb-usb-3.1-flash-drive-vitesse-130-mbs-ultra-fit-datatraveler-64go-63952131.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/125936/1.jpg?4824,cle usb,9,True,2026-05-03 11:30:01
Revoox CLE USB 3.0 RU-U01 32GB Métallique,9900,MAD,Revoox,USB Flash Drive,Jumia,https://www.jumia.ma/revoox-cle-usb-3.0-ru-u01-32gb-metallique-66905078.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/050966/1.jpg?5723,cle usb,9,True,2026-05-03 11:30:01
Kingston Clé USB Rapide - USB - DataTraveler 50 - 2.0/3.0/3.1 - 32 GB,8900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-rapide-kingston-usb-datatraveler-50-2.03.03.1-32-gb-kingston-mpg71256.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/655852/1.jpg?6642,cle usb,9,True,2026-05-03 11:30:01
"Kodak Mini clé USB haute vitesse K113, clé USB 140, mémoire portable pour voiture et PC, 64 Go, K112, USB 2.0",17500,MAD,Kodak,USB Flash Drive,Jumia,https://www.jumia.ma/kodak-mini-cle-usb-haute-vitesse-k113-cle-usb-140-memoire-portable-pour-voiture-et-pc-64-go-k112-usb-2.0-67197102.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/179176/1.jpg?7572,cle usb,9,True,2026-05-03 11:30:01
Mini Projecteur Portable Pour PC / Clé USB / SD / AV / HDMI / Film / Jeu ....,84900,MAD,Mini,USB Flash Drive,Jumia,https://www.jumia.ma/generic-mini-projecteur-portable-pour-pc-cle-usb-sd-av-hdmi-film-jeu-....-47041038.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/014074/1.jpg?8034,cle usb,9,True,2026-05-03 11:30:01
"Coffret Cadeau Bureau Prestige 5-en-1 avec Thermos – Agenda, Stylo, Porte-Clés, Clé USB et Thermos",33000,MAD,Coffret,USB Flash Drive,Jumia,https://www.jumia.ma/generic-coffret-cadeau-bureau-prestige-5-en-1-avec-thermos-agenda-stylo-porte-cles-cle-usb-et-thermos-67704615.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/640776/1.jpg?8574,cle usb,9,True,2026-05-03 11:30:01
