title,price,brand,source,link,image,search_query,page,is_gaming,date_scraped
Hp EliteBook 840 G5 – 14” – Core i5 8ème Gén – 16GB RAM – 512GB SSD – QWERTY (Remis à neuf),299000,Hp,Jumia,https://www.jumia.ma/elitebook-g5-830-i5-8eme-ram-16go-256go-ssd-14-fhd-clavier-qwerty-remis-a-neuf-hp-mpg1413181.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/682246/1.jpg?5911,ultrabook,1,False,2026-04-19 00:40:22
"DELL Latitude 7490 - Core i5-8ème Gen - 8Go RAM + 256Go SSD - QWERTY - 14"" FHD - Noir (Remis à Neuf)",309900,DELL,Jumia,https://www.jumia.ma/dell-latitude-7490-core-i5-8eme-gen-8go-ram-256go-ssd-qwerty-14-fhd-noir-remis-a-neuf-65688064.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/088656/1.jpg?6285,ultrabook,1,False,2026-04-19 00:40:22
DELL Latitude 7330 i7 1265u 16GB 512G SSD,1638500,DELL,Jumia,https://www.jumia.ma/dell-latitude-7330-i7-1265u-16gb-512g-ssd-67002281.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/220076/1.jpg?4443,ultrabook,2,False,2026-04-19 00:40:32
"Hp EliteBook 830 G6 Core i7-8565U 32Go DDR4, 512Go SSD - Remis à neuf",499900,Hp,Jumia,https://www.jumia.ma/hp-elitebook-830-g6-core-i7-8565u-32go-ddr4-512go-ssd-remis-a-neuf-64223311.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/332246/1.jpg?8583,ultrabook,2,False,2026-04-19 00:40:32
"Hp EliteBook 840 G6 - Core i5-8ème Gen - 8Go RAM + 256Go SSD - QWERTY - 14"" FHD - Gris (Remis à Neuf)",400000,Hp,Jumia,https://www.jumia.ma/hp-elitebook-840-g6-core-i5-8eme-gen-8go-ram-256go-ssd-qwerty-14-fhd-gris-remis-a-neuf-65687954.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/978656/1.jpg?5906,ultrabook,2,False,2026-04-19 00:40:32
Hp EliteBook 840 G11 Ultra 5 125u 16GB 512G SSD,1624500,Hp,Jumia,https://www.jumia.ma/hp-elitebook-840-g11-ultra-5-125u-16gb-512g-ssd-66999002.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/099966/1.jpg?3328,ultrabook,2,False,2026-04-19 00:40:32
"Hp EliteBook 830 G7 Core i7-10610U 32Go DDR4 , 512Go SSD Tactile - Remis à Neuf - QWERTY",549900,Hp,Jumia,https://www.jumia.ma/elitebook-830-g7-core-i7-10610u-32go-ddr4-512go-ssd-tactile-remis-a-neuf-qwerty-hp-mpg1413135.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/322206/1.jpg?2277,ultrabook,2,False,2026-04-19 00:40:32
Lenovo ThinkPad T14 Gen 5 Ultra 5 125u 16GB 256G SSD,1561000,Lenovo,Jumia,https://www.jumia.ma/lenovo-thinkpad-t14-gen-5-ultra-5-125u-16gb-256g-ssd-67002258.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/220076/1.jpg?2466,ultrabook,2,False,2026-04-19 00:40:32
"Hp EliteBook 830 G5 Core i5-8350U 16Go DDR4, 256Go SSD - Remis à neuf",329900,Hp,Jumia,https://www.jumia.ma/elitebook-830-g5-core-i5-8350u-16-go-ddr4-256go-ssd-remis-a-neuf-hp-mpg1413195.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/472806/1.jpg?2123,ultrabook,2,False,2026-04-19 00:40:32
DELL Latitude 7340 i5 1335u 8GB 256G SSD,1294500,DELL,Jumia,https://www.jumia.ma/dell-latitude-7340-i5-1335u-8gb-256g-ssd-67002229.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/220076/1.jpg?0068,ultrabook,2,False,2026-04-19 00:40:32
"Hp EliteBook x360 1030 G2 - Core i5-7ème Gen - 8Go RAM + 256Go SSD - QWERTY - 13,3"" - Argent (Remis à Neuf)",369900,Hp,Jumia,https://www.jumia.ma/hp-elitebook-x360-1030-g2-core-i5-7eme-gen-8go-ram-256go-ssd-qwerty-133-argent-remis-a-neuf-65687851.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/878656/1.jpg?7386,ultrabook,2,False,2026-04-19 00:40:32
Lenovo Lenovoo ThinkPad L13 i5-10310U 8GO 256GB SSD - AZERTY rétroéclairé - Remis à neuf,275000,Lenovo,Jumia,https://www.jumia.ma/lenovo-lenovoo-thinkpad-l13-i5-10310u-8go-256gb-ssd-azerty-retroeclaire-remis-a-neuf-67583794.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/738576/1.jpg?6716,ultrabook,2,False,2026-04-19 00:40:32
Hp EliteBook 840 G5 – 14” – Core i5-6300U – 16GB RAM – 1TB SSD – QWERTY (Remis à neuf),560000,Hp,Jumia,https://www.jumia.ma/hp-elitebook-840-g5-14-core-i5-6300u-16gb-ram-1tb-ssd-qwerty-remis-a-neuf-65321901.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/912356/1.jpg?3324,ultrabook,2,False,2026-04-19 00:40:32
DELL Latitude E7470 Intel(R) Core(TM) i7-6300U CPU @ 2.40GHz 8GB RAM 256 SSD 14 POUCES,300000,DELL,Jumia,https://www.jumia.ma/dell-latitude-e7470-intelr-coretm-i7-6300u-cpu-at-2.40ghz-8gb-ram-256-ssd-14-pouces-65268286.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/286256/1.jpg?6484,ultrabook,2,False,2026-04-19 00:40:32
"Hpi EliteBook 840 G6 I5-8365U-8Go-256Go-14""-WIN 11 PRO 64 REMIS A NEUF",420000,Hpi,Jumia,https://www.jumia.ma/hpi-elitebook-840-g6-i5-8365u-8go-256go-14-win-11-pro-64-remis-a-neuf-65768344.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/386756/1.jpg?4277,ultrabook,2,False,2026-04-19 00:40:32
Hp EliteBook 845 G10 AMD R5 7540u 16GB 256G SSD,1511500,Hp,Jumia,https://www.jumia.ma/hp-elitebook-845-g10-amd-r5-7540u-16gb-256g-ssd-66124350.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/342166/1.jpg?7167,ultrabook,2,False,2026-04-19 00:40:32
Lenovo Thinkpad T14s Gen 3 i5-1240P 16GB 256G SSD,1180000,Lenovo,Jumia,https://www.jumia.ma/lenovo-thinkpad-t14s-gen-3-i5-1240p-16gb-256g-ssd-66993316.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/339966/1.jpg?5062,ultrabook,2,False,2026-04-19 00:40:32
DELL Latitude 7320(Used) i5 1145G7 16G 256GB SSD,976500,DELL,Jumia,https://www.jumia.ma/dell-latitude-7320used-i5-1145g7-16g-256gb-ssd-65804278.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/240856/1.jpg?9613,ultrabook,2,False,2026-04-19 00:40:32
Hp ProBook 460 G11 Ultra 5 125u 16GB 512G SSD,1180000,Hp,Jumia,https://www.jumia.ma/hp-probook-460-g11-ultra-5-125u-16gb-512g-ssd-66360534.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/506366/1.jpg?5232,ultrabook,2,False,2026-04-19 00:40:32
Lenovo ThinkPad L390 – 13.3” – Core i5 8ème Gén – 16GB RAM – 512GB SSD – AZERTY (Remis à neuf),339900,Lenovo,Jumia,https://www.jumia.ma/ordinateur-portable-thinkpad-l390-i5-8eme-16-go-512-go-ssd-azerty-remis-a-neuf-lenovo-mpg1471014.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/200656/1.jpg?5881,ultrabook,2,False,2026-04-19 00:40:32
Hp EliteBook 1030 X360 – Core i7 8ème Gén – 8GB RAM – 256GB SSD – QWERTY (Remis à neuf),444900,Hp,Jumia,https://www.jumia.ma/hp-elitebook-1030-x360-core-i7-8eme-gen-8gb-ram-256gb-ssd-qwerty-remis-a-neuf-65692492.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/429656/1.jpg?5929,ultrabook,2,False,2026-04-19 00:40:32
Lenovo Thinkpad L13 Gen 1(Used) i5-10310u 16GB 256G SSD,864000,Lenovo,Jumia,https://www.jumia.ma/lenovo-thinkpad-l13-gen-1used-i5-10310u-16gb-256g-ssd-65821239.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/212856/1.jpg?9631,ultrabook,2,False,2026-04-19 00:40:32
Hp ThinkPad X280 – 12.5” – Core i5 – 16GB RAM – 512GB SSD – QWERTY (Remis à neuf),298900,Hp,Jumia,https://www.jumia.ma/hp-thinkpad-x280-12.5-core-i5-16gb-ram-512gb-ssd-qwerty-remis-a-neuf-65429365.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/392456/1.jpg?5921,ultrabook,2,False,2026-04-19 00:40:32
"Hpi EliteBook 840 G7 I5-10310U-8Go-256Go- 14"" -WIN 11 PRO 64   REMIS A NEUF",360000,Hpi,Jumia,https://www.jumia.ma/hpi-elitebook-840-g7-i5-10310u-8go-256go-14-win-11-pro-64-remis-a-neuf-67723580.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/532776/1.jpg?5986,ultrabook,3,False,2026-04-19 00:40:37
Hp EliteBook 840 G8 – Intel Core i5-1145G7 – 16Go RAM – 256Go SSD – Intel Iris Xe Graphics Tactile (Remis à neuf),375000,Hp,Jumia,https://www.jumia.ma/hp-elitebook-840-g8-intel-core-i5-1145g7-16go-ram-256go-ssd-intel-iris-xe-graphics-tactile-remis-a-neuf-67295005.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/059276/1.jpg?4498,ultrabook,3,False,2026-04-19 00:40:37
Hp EliteBook 840 G8 – Intel Core i5-1145G7 – 16Go RAM – 256Go SSD – Intel Iris Xe Graphics (Remis à neuf),372900,Hp,Jumia,https://www.jumia.ma/hp-elitebook-840-g8-intel-core-i5-1145g7-16go-ram-256go-ssd-intel-iris-xe-graphics-remis-a-neuf-67272573.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/527276/1.jpg?4833,ultrabook,3,False,2026-04-19 00:40:37
Hp EliteBook 830 G8 – Intel Core i7-1185G7 – 16Go RAM – 256Go SSD – Intel Iris Xe Graphics (Remis à neuf),425000,Hp,Jumia,https://www.jumia.ma/hp-elitebook-830-g8-intel-core-i7-1185g7-16go-ram-256go-ssd-intel-iris-xe-graphics-remis-a-neuf-67768274.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/286776/1.jpg?7138,ultrabook,3,False,2026-04-19 00:40:37
Hp  EliteBook 840 G7 – Intel Core i5-10310U – 16Go RAM – 512Go SSD – Intel UHD Graphics 620 (Remis à neuf),378000,Hp,Jumia,https://www.jumia.ma/hp-elitebook-840-g7-intel-core-i5-10310u-16go-ram-512go-ssd-intel-uhd-graphics-620-remis-a-neuf-67768304.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/386776/1.jpg?8833,ultrabook,3,False,2026-04-19 00:40:37
Hp EliteBook x360 – 14” – Core i5 8ème Gén – 8GB RAM – 256GB SSD – QWERTY (Remis à neuf),348900,Hp,Jumia,https://www.jumia.ma/elitebook-x360-core-i5-8eme-i-8go-i-256-go-ssd-qwerty-remis-a-neuf-hp-mpg1472490.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/833356/1.jpg?6080,ultrabook,3,False,2026-04-19 00:40:37
Hp ProBook 640 – 14” – Core i5 – 8GB RAM – 256GB SSD – QWERTY (Remis à neuf),350000,Hp,Jumia,https://www.jumia.ma/ordinateur-portable-probook-640-core-intel-i5-ram-8go-256-go-ssd-qwerty-remis-a-neuf-hp-mpg1475688.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/602656/1.jpg?4624,ultrabook,3,False,2026-04-19 00:40:37
Lenovo ThinkPad L390 – 13.3” – Core i5 8ème Gén – 8GB RAM – 256GB SSD – AZERTY (Remis à neuf),299000,Lenovo,Jumia,https://www.jumia.ma/lenovo-thinkpad-l390-13.3-core-i5-8eme-gen-8gb-ram-256gb-ssd-azerty-remis-a-neuf-65635849.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/853656/1.jpg?5884,ultrabook,3,False,2026-04-19 00:40:37
"Hp PC Chromebook 14-db0023dx - 14"" HD - AMD A4-9120C - 4GB-32GB eMMC-REMIS A NEUF",329900,Hp,Jumia,https://www.jumia.ma/hp-pc-chromebook-14-db0023dx-14-hd-amd-a4-9120c-4gb-32gb-emmc-remis-a-neuf-62648011.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/084626/1.jpg?4011,chromebook,1,False,2026-04-19 00:40:48
"Hp Chromebook  11A G5  - 12"" HD - Intel Celeron N3060 - 4GB-16 GB eMMC-REMIS A NEUF",219900,Hp,Jumia,https://www.jumia.ma/hp-chromebook-11a-g5-12-hd-intel-celeron-n3060-4gb-16-gb-emmc-remis-a-neuf-67581303.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/318576/1.jpg?9652,chromebook,1,False,2026-04-19 00:40:48
DELL laptop latitude i5 8eme génération 8G RAM 256SSD win 11,340000,DELL,Jumia,https://www.jumia.ma/dell-laptop-latitude-i5-8eme-generation-8g-ram-256ssd-win-11-65975240.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/257956/1.jpg?9045,laptop,1,False,2026-04-19 00:41:01
DELL LAPTOP 15  15.6'' Intel Core 3-100U 8Go 512Go SSD,470000,DELL,Jumia,https://www.jumia.ma/dell-laptop-15-15.6-intel-core-3-100u-8go-512go-ssd-67526178.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/162576/1.jpg?7486,laptop,1,False,2026-04-19 00:41:01
Pc pochette laptop et mac 13,9900,Pc,Jumia,https://www.jumia.ma/pc-pochette-laptop-et-mac-13-67179349.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/397176/1.jpg?3033,laptop,1,False,2026-04-19 00:41:01
"Table Ordinateur Portable Réglable avec Roues – Bureau Mobile pour Lit & Canapé – Table Laptop Multifonction pour Travail, Étude & Lecture",24000,Table,Jumia,https://www.jumia.ma/generic-table-ordinateur-portable-reglable-avec-roues-bureau-mobile-pour-lit-canape-table-laptop-multifonction-pour-travail-etude-lecture-67691590.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/519676/1.jpg?1258,laptop,1,False,2026-04-19 00:41:01
Hy510 Pate Thermique 1.93W/mk Haute stabilité & fiabilité Pour Pc Gamer Ps4 Ps3 Laptops,4900,Hy510,Jumia,https://www.jumia.ma/hy510-pate-thermique-1.93wmk-haute-stabilite-fiabilite-pour-pc-gamer-ps4-ps3-laptops-64686846.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/868646/1.jpg?3485,laptop,2,False,2026-04-19 00:41:06
Foldable and adjustable laptop table,18900,Foldable,Jumia,https://www.jumia.ma/generic-foldable-and-adjustable-laptop-table-66592484.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/429566/1.jpg?2189,laptop,4,False,2026-04-19 00:41:22
Crucial Crucial RAM 16GB DDR4-3200 SODIMM – Performance Ultra-Rapide pour PC & Laptop,187900,Crucial,Jumia,https://www.jumia.ma/crucial-crucial-ram-16gb-ddr4-3200-sodimm-performance-ultra-rapide-pour-pc-laptop-67393789.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/739376/1.jpg?7498,laptop,4,False,2026-04-19 00:41:22
Promate Airbase-1 Laptop Cooling Pad With Silent Fan Technology (Black) ( ventilateur portable ),32800,Promate,Jumia,https://www.jumia.ma/promate-airbase-1-laptop-cooling-pad-with-silent-fan-technology-black-ventilateur-portable-67072633.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/627076/1.jpg?5625,laptop,7,False,2026-04-19 00:41:36
"Msi MSI SPATIUM S270 SSD 240GB SATA III 2.5"" – Haute Vitesse 500MB/s – Pour PC & Laptop – Neuf Original",48500,Msi,Jumia,https://www.jumia.ma/msi-msi-spatium-s270-ssd-240gb-sata-iii-2.5-haute-vitesse-500mbs-pour-pc-laptop-neuf-original-67574491.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/447576/1.jpg?6923,laptop,7,False,2026-04-19 00:41:36
"Rock Space Magnetic Laptop Film Privacy (Fumé) HD - 16,2'",39000,Rock,Jumia,https://www.jumia.ma/rock-space-magnetic-laptop-film-privacy-fume-hd-162-64694898.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/849646/1.jpg?8007,laptop,8,False,2026-04-19 00:41:41
Table pliante enfant – Motif Garçon – Table d’étude et laptop avec porte-gobelet & jeux,13900,Table,Jumia,https://www.jumia.ma/generic-table-pliante-enfant-motif-garcon-table-detude-et-laptop-avec-porte-gobelet-jeux-67217858.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/871276/1.jpg?4979,laptop,8,False,2026-04-19 00:41:41
"Rock Space Magnetic Laptop Privacy Film (HD) - 14,2'",39000,Rock,Jumia,https://www.jumia.ma/rock-space-magnetic-laptop-privacy-film-hd-142-64694897.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/849646/1.jpg?8008,laptop,8,False,2026-04-19 00:41:41
Table Laptop Ajustable T8 Avec Ventilation De Refroidissement,24900,Table,Jumia,https://www.jumia.ma/generic-table-laptop-ajustable-t8-avec-ventilation-de-refroidissement-41223642.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/632214/1.jpg?3085,laptop,8,False,2026-04-19 00:41:41
PACK 2 Tables utilitaires Pliable 1 Noir ET 1 BLEU Plusieurs Utilisations Table De Lit Table a Manger Table d'ordinateur laptop tablet Mini PC Bureaux d’ordinateur,22900,PACK,Jumia,https://www.jumia.ma/generic-pack-2-tables-utilitaires-pliable-1-noir-et-1-bleu-plusieurs-utilisations-table-de-lit-table-a-manger-table-dordinateur-laptop-tablet-mini-pc-bureaux-dordinateur-65989789.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/798956/1.jpg?6284,laptop,10,False,2026-04-19 00:41:51
Crucial SO-DIMM DDR4 32Go 3200MHz CL22 – Mémoire RAM Haute Performance pour PC & Laptop »,298900,Crucial,Jumia,https://www.jumia.ma/crucial-so-dimm-ddr4-32go-3200mhz-cl22-memoire-ram-haute-performance-pour-pc-laptop-67590000.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/009576/1.jpg?6832,laptop,11,False,2026-04-19 00:41:56
PACK 2 Tables Pliable 1 Noir ET 1 Bleu Pleusieurs Utilisations Table De Lit Table a Manger Table d'ordinateur laptop tablet Mini PC Tables Basses,22900,PACK,Jumia,https://www.jumia.ma/generic-pack-2-tables-pliable-1-noir-et-1-bleu-pleusieurs-utilisations-table-de-lit-table-a-manger-table-dordinateur-laptop-tablet-mini-pc-tables-basses-65982128.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/128956/1.jpg?4205,laptop,11,False,2026-04-19 00:41:56
Table Pliante Enfant – Table d’Étude et Laptop avec Porte-Gobelet & Jeux (Princesse),13900,Table,Jumia,https://www.jumia.ma/generic-table-pliante-enfant-table-detude-et-laptop-avec-porte-gobelet-jeux-princesse-67213048.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/031276/1.jpg?9171,laptop,12,False,2026-04-19 00:42:01
Sigma Table Laptop Ajustable T8 Avec Ventilation De Refroidissement,26900,Sigma,Jumia,https://www.jumia.ma/sigma-table-laptop-ajustable-t8-avec-ventilation-de-refroidissement-generic-mpg930314.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/840093/1.jpg?5006,laptop,13,False,2026-04-19 00:42:06
"Multi Purpose Tray, Car Steering Wheel and Back seat Laptop Tablet Food",14900,Multi,Jumia,https://www.jumia.ma/multi-purpose-tray-car-steering-wheel-and-back-seat-laptop-tablet-food-generique-mpg81458.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/015662/1.jpg?1091,laptop,14,False,2026-04-19 00:42:10
Table pliable pour Laptop - Multicouleur,13900,Table,Jumia,https://www.jumia.ma/generic-table-pliable-pour-laptop-multicouleur-67728566.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/582776/1.jpg?8573,laptop,14,False,2026-04-19 00:42:10
PACK 2 TABLES Pliable 1 Noir ET 1 BLEU Pleusieurs Utilisations Table De Lit Table a Manger Table d'ordinateur laptop tablet Mini PC,31350,PACK,Jumia,https://www.jumia.ma/generic-pack-2-tables-pliable-1-noir-et-1-bleu-pleusieurs-utilisations-table-de-lit-table-a-manger-table-dordinateur-laptop-tablet-mini-pc-67579553.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/597576/1.jpg?0584,laptop,15,False,2026-04-19 00:42:16
E-TABLE LAPTOP PORTABLE TABLE,18900,E-TABLE,Jumia,https://www.jumia.ma/e-table-laptop-portable-table-generique-mpg70701.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/480614/1.jpg?5933,laptop,15,False,2026-04-19 00:42:16
OFFRE SPECIAL 2 TABLES Pliable 1 Noir ET 1 BLEU Plusieurs Utilisations Table De Lit Table a Manger Table d'ordinateur laptop tablet Mini PC,21900,OFFRE,Jumia,https://www.jumia.ma/generic-offre-special-2-tables-pliable-1-noir-et-1-bleu-plusieurs-utilisations-table-de-lit-table-a-manger-table-dordinateur-laptop-tablet-mini-pc-65885976.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/958856/1.jpg?6022,laptop,15,False,2026-04-19 00:42:16
Anime logo Character Collection Graffiti Laptop Guitar Motorcycle Luggage Skateboard Bike lot/30 pcs,3900,Anime,Jumia,https://www.jumia.ma/generic-anime-logo-character-collection-graffiti-laptop-guitar-motorcycle-luggage-skateboard-bike-lot30-pcs-62133335.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/333126/1.jpg?0125,laptop,16,False,2026-04-19 00:42:22
E-TABLE YZD LAPTOP PORTABLE TABLE,23900,E-TABLE,Jumia,https://www.jumia.ma/e-table-yzd-laptop-portable-table-generic-mpg841243.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/888983/1.jpg?3752,laptop,16,False,2026-04-19 00:42:22
"Table Top Table Laptop Ajustable T8 Avec Ventilation De Refroidissement ,360°",28000,Table,Jumia,https://www.jumia.ma/table-top-table-laptop-ajustable-t8-avec-ventilation-de-refroidissement-360-62064719.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/746026/1.jpg?7043,laptop,16,False,2026-04-19 00:42:22
Portable Adjustable Aluminum Laptop,17900,Portable,Jumia,https://www.jumia.ma/portable-adjustable-aluminum-laptop-generic-mpg1328065.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/099684/1.jpg?7116,laptop,17,False,2026-04-19 00:42:26
Table Laptop ajustable T8 avec ventilation,23900,Table,Jumia,https://www.jumia.ma/table-laptop-ajustable-t8-avec-ventilation-generic-mpg982547.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/294214/1.jpg?1970,laptop,18,False,2026-04-19 00:42:31
Laptop Portable Adjustable Aluminum Laptop,24900,Laptop,Jumia,https://www.jumia.ma/laptop-portable-adjustable-aluminum-laptop-39170380.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/307193/1.jpg?3345,laptop,18,False,2026-04-19 00:42:31
Table Laptop ajustable T8 avec ventilation de refroidissement - Multifonction,19900,Table,Jumia,https://www.jumia.ma/generic-table-laptop-ajustable-t8-avec-ventilation-de-refroidissement-multifonction-33352882.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/825333/1.jpg?5735,laptop,18,False,2026-04-19 00:42:31
"Gardez votre laptop au frais, où que vous soyez",22900,Gardez,Jumia,https://www.jumia.ma/generic-gardez-votre-laptop-au-frais-ou-que-vous-soyez-67732452.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/423776/1.jpg?4598,laptop,18,False,2026-04-19 00:42:31
Table Laptop Ajustable Avec Ventilation De Refroidissement,25000,Table,Jumia,https://www.jumia.ma/generic-table-laptop-ajustable-avec-ventilation-de-refroidissement-61487966.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/978416/1.jpg?1044,laptop,18,False,2026-04-19 00:42:31
L’allié indispensable pour votre laptop au quotidien,25900,L’allié,Jumia,https://www.jumia.ma/generic-lallie-indispensable-pour-votre-laptop-au-quotidien-67702861.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/820776/1.jpg?4675,laptop,18,False,2026-04-19 00:42:31
Adventure Green Rick And Morti laptop cartoon Necklace by morrocan-otaku,3900,Adventure,Jumia,https://www.jumia.ma/generic-adventure-green-rick-and-morti-laptop-cartoon-necklace-by-morrocan-otaku-48911919.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/911984/1.jpg?3230,laptop,20,False,2026-04-19 00:42:40
Adventure Green Rick And Morti laptop PC cartoon Necklace by morrocan-otaku,3900,Adventure,Jumia,https://www.jumia.ma/generic-adventure-green-rick-and-morti-laptop-pc-cartoon-necklace-by-morrocan-otaku-48554124.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/145584/1.jpg?2022,laptop,20,False,2026-04-19 00:42:40
Adventure Green Rick And Morti anime laptop PC guitar Necklace by morrocan-otaku,3900,Adventure,Jumia,https://www.jumia.ma/generic-adventure-green-rick-and-morti-anime-laptop-pc-guitar-necklace-by-morrocan-otaku-48554115.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/145584/1.jpg?2033,laptop,20,False,2026-04-19 00:42:40
Laptop table disk,19900,Laptop,Jumia,https://www.jumia.ma/generic-laptop-table-disk-39205454.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/450293/1.jpg?1287,laptop,22,False,2026-04-19 00:42:51
"Drop Stop Tapis de bureau (100 * 50cm) Sous-main antidérapant en Cuir PU, imperméable, protège les surfaces, ultra mince, facile à nettoyer, pour ordinateur portable, écriture, bureau, maison, décoration,  (Noir)",14900,Drop,Jumia,https://www.jumia.ma/drop-stop-tapis-de-bureau-100-50cm-sous-main-antiderapant-en-cuir-pu-impermeable-protege-les-surfaces-ultra-mince-facile-a-nettoyer-pour-ordinateur-portable-ecriture-bureau-maison-decoration-noir-67523792.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/732576/1.jpg?3498,portable computer,2,False,2026-04-19 00:43:47
