title,price,brand,source,link,image,search_query,page,is_gaming,date_scraped
Lenovo Pack Étudiant & Télétravail - ThinkPad L13 Gen1 Core i5 10th Gen - 8Go RAM - 256Go SSD + Imprimante HP DeskJet 2876 WiFi,299900,Lenovo,Jumia,https://www.jumia.ma/lenovo-pack-etudiant-teletravail-thinkpad-l13-gen1-core-i5-10th-gen-8go-ram-256go-ssd-imprimante-hp-deskjet-2876-wifi-67696838.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/869676/1.jpg?4721,hp,5,False,2026-04-18 13:13:27
Pc HP Portable ProBook x360 435 G8 Ryzen 7 Pro 5850U RAM 16Go DDR4 512Gb SSD QWERTY Tactile - REMIS A NEUF,420000,Pc,Jumia,https://www.jumia.ma/pc-hp-portable-probook-x360-435-g8-ryzen-7-pro-5850u-ram-16go-ddr4-512gb-ssd-qwerty-tactile-remis-a-neuf-67712898.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/821776/1.jpg?4936,hp,5,False,2026-04-18 13:13:27
Hp PC BUREAU 400G2.5 CORE i3 4éme Génération 8Go RAM 250Go SSD  -REMIS A NEUF,109900,Hp,Jumia,https://www.jumia.ma/hp-pc-bureau-400g2.5-core-i3-4eme-generation-8go-ram-250go-ssd-remis-a-neuf-57074967.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/947075/1.jpg?9838,hp,6,False,2026-04-18 13:13:30
Hp EliteBook 830 - G5 - Core i5 - 8 Go RAM DDR4 - 256 Go SSD - Remis à Neuf,269900,Hp,Jumia,https://www.jumia.ma/hp-elitebook-830-g5-core-i5-8-go-ram-ddr4-256-go-ssd-remis-a-neuf-52740185.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/104725/1.jpg?9627,hp,6,False,2026-04-18 13:13:30
Pc HP Pro Mini 400 G9 Desktop - Intel Core i5-13500 - Ram : 16GB - SSD 256GB - Remis à Neuf,469900,Pc,Jumia,https://www.jumia.ma/pc-hp-pro-mini-400-g9-desktop-intel-core-i5-13500-ram-16gb-ssd-256gb-remis-a-neuf-67653585.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/535676/1.jpg?9323,hp,6,False,2026-04-18 13:13:31
Hp EliteBook 840 14Pouce G3 Core I5 6eme Grd 16Go DDR4-256 M.2 SSD Remis a Neuf,225000,Hp,Jumia,https://www.jumia.ma/elitebook-840-14pouce-g3-core-i5-6eme-grd-8go-ddr4-256-m.2-ssd-remis-a-neuf-hp-mpg1413158.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/948213/6.jpg?2049,hp,6,False,2026-04-18 13:13:31
"Hewlett Packard Ordinateur i7 portable HP 15-dw4002nk (6L9J9EA) 12ème jusqu’à 4,7 GHz Nouveau de haute Qualité",779900,Hewlett,Jumia,https://www.jumia.ma/hewlett-packard-ordinateur-i7-portable-hp-15-dw4002nk-6l9j9ea-12eme-jusqua-47-ghz-nouveau-de-haute-qualite-67396576.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/569376/1.jpg?6216,hp,6,False,2026-04-18 13:13:31
Hp EliteBook 840 – 14” – Core i5 – 16GB RAM – 512GB SSD (Remis à neuf),495000,Hp,Jumia,https://www.jumia.ma/hp-elitebook-840-14-core-i5-16gb-ram-512gb-ssd-remis-a-neuf-54264156.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/146245/1.jpg?1253,hp,6,False,2026-04-18 13:13:31
Intel HP 800 G3 Mini PC i5 6ème - 8Go DDR4 - 256Go SSD Remis à Neuf,149900,Intel,Jumia,https://www.jumia.ma/intel-hp-800-g3-mini-pc-i5-6eme-8go-ddr4-256go-ssd-remis-a-neuf-67172965.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/927176/1.jpg?1819,hp,6,False,2026-04-18 13:13:31
Hp Probook 640 G1 Core i5 4eme 500Gb 4GB remis a neuf GRADE A+,205000,Hp,Jumia,https://www.jumia.ma/probook-640-g1-core-i5-4eme-500gb-4gb-remis-a-neuf-grade-a-hp-mpg90888.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/599582/1.jpg?0947,hp,7,False,2026-04-18 13:13:34
Pc HP EliteBook 840 G11 - Intel Core Ultra 5 125U - 16GB - SSD 512GB - 14-inch LED Full HD - Remis à Neuf,759900,Pc,Jumia,https://www.jumia.ma/pc-hp-elitebook-840-g11-intel-core-ultra-5-125u-16gb-ssd-512gb-14-inch-led-full-hd-remis-a-neuf-67526738.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/762576/1.jpg?7796,hp,7,False,2026-04-18 13:13:34
Hp Ordinateur Portable HP EliteBook 820- i5 - 6ème génération - remise à neuf,490000,Hp,Jumia,https://www.jumia.ma/hp-ordinateur-portable-hp-elitebook-820-i5-6eme-generation-remise-a-neuf-44168078.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/086144/1.jpg?5656,hp,7,False,2026-04-18 13:13:34
